longitude,latitude,median_income,kmeans_cluster,dbscan_cluster
-116.89,33.86,3.0417,0,0
-116.95,33.86,1.625,0,0
-116.86,33.84,2.7788,0,0
-116.98,33.94,3.4545,0,0
-116.98,33.93,1.9472,0,0
-116.97,33.94,3.0432,0,0
-116.97,33.93,1.424,0,0
-116.98,33.93,2.1581,0,0
-116.9,33.98,3.6339,0,0
-116.93,33.93,2.0549,0,0
-116.89,33.93,2.0976,0,0
-116.88,33.93,1.2188,0,0
-116.9,33.93,2.2321,0,0
-116.91,34.0,5.5,0,0
-116.87,33.94,2.218,0,0
-116.87,33.93,1.4556,0,0
-116.87,33.91,2.7536,0,0
-116.89,33.92,2.6643,0,0
-116.75,33.83,3.3333,0,0
-116.8,33.8,3.4167,0,0
-116.71,33.75,3.0625,0,0
-116.68,33.71,3.5882,0,0
-116.74,33.62,2.9141,0,0
-116.8,33.52,3.8281,0,0
-116.89,33.48,2.8071,0,0
-116.87,33.57,3.038,0,0
-116.72,33.56,2.355,0,0
-116.48,33.61,2.9167,0,0
-116.57,33.64,6.2702,0,-1
-116.76,33.46,3.0694,0,0
-116.42,33.51,2.5625,0,0
-116.6,33.49,2.183,0,0
-116.69,33.5,1.9107,0,0
-116.39,33.82,2.7219,0,0
-116.71,33.94,3.0208,0,0
-116.51,33.89,1.95,0,0
-116.61,33.93,2.8056,0,0
-116.57,33.94,1.1917,0,0
-116.57,34.0,3.5208,0,0
-116.44,33.93,1.6849,0,0
-116.36,33.88,1.7844,0,0
-116.52,33.97,3.3616,0,0
-116.51,33.96,1.4665,0,0
-116.53,33.95,2.625,0,0
-116.5,33.95,1.6983,0,0
-116.51,33.94,1.7388,0,0
-116.48,33.96,2.3382,0,0
-116.47,33.94,3.2578,0,0
-116.48,33.94,1.8,0,0
-116.5,33.98,4.0417,0,0
-116.51,33.84,4.0729,0,0
-116.63,33.89,1.5227,0,0
-116.52,33.84,3.6875,0,0
-116.54,33.87,1.9167,0,0
-116.57,33.84,3.3897,0,0
-116.53,33.85,2.9647,0,0
-116.55,33.84,5.7613,0,0
-116.53,33.84,2.5885,0,0
-116.52,33.85,3.4886,0,0
-116.5,33.82,2.1042,0,0
-116.49,33.82,2.9569,0,0
-116.52,33.82,2.5212,0,0
-116.54,33.82,1.5595,0,0
-116.56,33.83,2.6083,0,0
-116.48,33.8,3.6667,0,0
-116.5,33.81,2.5399,0,0
-116.52,33.81,3.4394,0,0
-116.54,33.81,2.1176,0,0
-116.54,33.81,3.1493,0,0
-116.49,33.8,3.7396,0,0
-116.54,33.8,2.2216,0,0
-116.57,33.76,3.1364,0,0
-116.5,33.69,2.25,0,0
-116.54,33.79,3.9737,0,0
-116.53,33.78,2.5489,0,0
-116.53,33.88,4.6855,0,0
-116.48,33.84,1.7204,0,0
-116.48,33.79,2.6298,0,0
-116.47,33.84,4.3111,0,0
-116.46,33.82,3.9508,0,0
-116.47,33.81,2.4497,0,0
-116.46,33.79,2.1411,0,0
-116.43,33.81,3.5223,0,0
-116.42,33.79,4.9444,0,0
-116.43,33.78,6.1437,0,-1
-116.45,33.78,3.0859,0,0
-116.42,33.76,7.6281,0,-1
-116.4,33.78,6.8729,0,-1
-116.45,33.8,3.6161,0,0
-116.36,33.78,3.3799,0,0
-116.38,33.74,4.084,0,0
-116.33,33.75,4.036,0,0
-116.31,33.73,3.2846,0,0
-116.46,33.78,1.3801,0,0
-116.46,33.78,2.5477,0,0
-116.47,33.77,4.4107,0,0
-116.47,33.78,3.3162,0,0
-116.38,33.73,4.0079,0,0
-116.37,33.72,3.312,0,0
-116.39,33.72,3.5569,0,0
-116.38,33.71,4.5556,0,0
-116.39,33.69,6.9833,0,-1
-116.37,33.72,3.0021,0,0
-116.44,33.77,2.2439,0,0
-116.43,33.75,3.7727,0,0
-116.44,33.74,7.9885,0,-1
-116.41,33.74,3.3639,0,0
-116.41,33.74,2.4659,0,0
-116.42,33.68,2.2208,0,0
-116.37,33.69,7.8005,0,-1
-116.33,33.72,7.4382,0,-1
-116.29,33.67,5.6918,0,-1
-116.3,33.68,2.8882,0,0
-116.31,33.67,2.9187,0,0
-116.31,33.67,3.3333,0,0
-116.31,33.66,3.6354,0,0
-116.31,33.65,4.5938,0,0
-116.26,33.72,3.1086,0,0
-116.25,33.69,2.7667,0,0
-116.22,33.7,3.2833,0,0
-116.24,33.76,3.8125,0,0
-116.29,33.74,4.7195,0,0
-116.29,33.72,3.1771,0,0
-116.25,33.81,3.4583,0,0
-116.25,33.75,2.025,0,0
-116.24,33.72,3.775,0,0
-116.24,33.71,2.7598,0,0
-116.24,33.73,3.0682,0,0
-116.22,33.74,3.3107,0,0
-116.21,33.75,3.0673,0,0
-116.21,33.72,2.3169,0,0
-116.22,33.73,2.1217,0,0
-116.23,33.73,2.8648,0,0
-116.21,33.71,1.7083,0,0
-116.22,33.72,1.7172,0,0
-116.2,33.7,2.2989,0,0
-116.23,33.72,1.7805,0,0
-116.23,33.71,2.444,0,0
-116.15,33.69,2.9286,0,0
-116.11,33.64,2.0871,0,0
-116.15,33.64,1.6557,0,0
-116.2,33.63,2.5,0,0
-116.21,33.66,3.8846,0,0
-116.21,33.68,1.5809,0,0
-116.25,33.68,3.0114,0,0
-116.26,33.65,10.2948,0,-1
-116.17,33.53,2.1287,0,0
-116.12,33.53,1.654,0,0
-116.01,33.51,1.7344,0,0
-115.84,33.49,2.0347,0,0
-116.16,33.68,2.2679,0,0
-116.17,33.67,2.5714,0,0
-116.17,33.66,1.9306,0,0
-116.19,33.67,1.7297,0,0
-116.18,33.67,2.2141,0,0
-116.18,33.69,2.375,0,0
-116.19,33.69,2.5383,0,0
-116.08,33.86,2.425,0,0
-115.22,33.54,1.625,0,0
-114.67,33.92,1.2656,0,-1
-115.58,33.88,3.1827,0,0
-114.98,33.82,3.2097,0,-1
-114.49,33.97,1.6154,0,-1
-114.65,33.6,2.9653,0,-1
-114.68,33.49,1.6395,0,-1
-114.56,33.69,1.6509,0,-1
-114.57,33.64,3.1917,0,-1
-114.57,33.57,1.925,0,-1
-114.57,33.52,2.0833,0,-1
-114.59,33.61,2.1782,0,-1
-114.61,33.62,2.1759,0,-1
-114.6,33.62,2.6797,0,-1
-114.58,33.63,3.3438,0,-1
-114.62,33.62,0.536,0,-1
-114.58,33.61,2.6768,0,-1
-114.6,33.6,1.625,0,-1
-121.43,38.58,3.9167,1,0
-121.43,38.57,4.0972,1,0
-121.42,38.57,3.7731,1,0
-121.44,38.58,3.9271,1,0
-121.43,38.57,3.5893,1,0
-121.44,38.57,3.776,1,0
-121.44,38.58,3.0208,1,0
-121.45,38.58,3.4914,1,0
-121.45,38.57,3.5313,1,0
-121.46,38.58,3.8914,1,0
-121.46,38.58,1.7765,1,0
-121.47,38.58,1.5922,1,0
-121.47,38.58,2.3266,1,0
-121.47,38.58,2.6976,1,0
-121.48,38.58,2.01,1,0
-121.48,38.58,1.6277,1,0
-121.49,38.58,1.4034,1,0
-121.48,38.59,1.6116,1,0
-121.49,38.59,1.0313,1,0
-121.49,38.58,1.4375,1,0
-121.5,38.58,0.7526,1,0
-121.5,38.58,2.5821,1,0
-121.5,38.57,3.358,1,0
-121.49,38.58,0.9196,1,0
-121.48,38.58,1.245,1,0
-121.48,38.57,1.4301,1,0
-121.48,38.57,1.625,1,0
-121.49,38.57,1.7568,1,0
-121.49,38.57,1.2209,1,0
-121.47,38.57,2.1691,1,0
-121.47,38.57,1.9034,1,0
-121.48,38.57,1.8512,1,0
-121.47,38.57,3.0217,1,0
-121.47,38.57,1.2041,1,0
-121.48,38.58,1.5872,1,0
-121.45,38.57,3.2963,1,0
-121.45,38.56,4.63,1,0
-121.46,38.56,2.9191,1,0
-121.46,38.57,3.1583,1,0
-121.46,38.57,3.2386,1,0
-121.46,38.57,3.1484,1,0
-121.46,38.57,2.0549,1,0
-121.43,38.56,3.1827,1,0
-121.44,38.56,3.7167,1,0
-121.44,38.56,2.8542,1,0
-121.43,38.56,2.5417,1,0
-121.43,38.56,3.0938,1,0
-121.45,38.57,5.1169,1,0
-121.45,38.56,4.0417,1,0
-121.42,38.55,2.6417,1,0
-121.43,38.55,2.7333,1,0
-121.45,38.55,1.4889,1,0
-121.46,38.56,3.3348,1,0
-121.45,38.56,2.625,1,0
-121.44,38.55,2.9821,1,0
-121.47,38.56,3.125,1,0
-121.46,38.56,2.2125,1,0
-121.46,38.55,1.7616,1,0
-121.46,38.55,1.2235,1,0
-121.47,38.55,1.1458,1,0
-121.47,38.56,1.8911,1,0
-121.47,38.56,2.0221,1,0
-121.47,38.56,1.7328,1,0
-121.48,38.56,2.0089,1,0
-121.48,38.56,2.7316,1,0
-121.48,38.57,1.78,1,0
-121.49,38.56,1.2813,1,0
-121.49,38.56,1.9013,1,0
-121.49,38.57,1.7155,1,0
-121.5,38.57,1.4712,1,0
-121.5,38.57,2.1719,1,0
-121.51,38.57,2.2031,1,0
-121.5,38.57,1.0114,1,0
-121.5,38.56,1.128,1,0
-121.51,38.56,1.0649,1,0
-121.51,38.55,2.8417,1,0
-121.51,38.55,2.7885,1,0
-121.49,38.56,3.0033,1,0
-121.49,38.55,3.3844,1,0
-121.5,38.55,5.6402,1,0
-121.49,38.56,3.6729,1,0
-121.49,38.54,2.5639,1,0
-121.5,38.54,8.338,1,-1
-121.49,38.55,5.0359,1,0
-121.5,38.55,5.2362,1,0
-121.5,38.54,3.7344,1,0
-121.48,38.55,7.1035,1,0
-121.48,38.55,4.3929,1,0
-121.48,38.56,2.0833,1,0
-121.48,38.55,4.1467,1,0
-121.48,38.55,4.8603,1,0
-121.48,38.56,2.8542,1,0
-121.47,38.55,0.9948,1,0
-121.47,38.55,1.0208,1,0
-121.47,38.54,1.2679,1,0
-121.47,38.55,1.186,1,0
-121.47,38.55,2.0242,1,0
-121.45,38.54,2.7787,1,0
-121.45,38.54,1.4702,1,0
-121.46,38.54,1.8333,1,0
-121.46,38.55,2.0074,1,0
-121.42,38.54,3.0521,1,0
-121.43,38.54,2.9769,1,0
-121.43,38.54,3.15,1,0
-121.44,38.54,2.5694,1,0
-121.45,38.54,1.9485,1,0
-121.42,38.54,2.398,1,0
-121.42,38.54,2.925,1,0
-121.43,38.54,2.4618,1,0
-121.44,38.54,3.2404,1,0
-121.44,38.54,2.5389,1,0
-121.41,38.53,3.1944,1,0
-121.41,38.53,2.9737,1,0
-121.42,38.53,2.8298,1,0
-121.42,38.53,3.4083,1,0
-121.43,38.53,3.1208,1,0
-121.43,38.53,3.1667,1,0
-121.44,38.53,2.3272,1,0
-121.41,38.52,1.8689,1,0
-121.42,38.51,1.9423,1,0
-121.42,38.52,2.5574,1,0
-121.43,38.52,2.5898,1,0
-121.43,38.52,1.3927,1,0
-121.44,38.52,2.7697,1,0
-121.5,38.53,4.6923,1,0
-121.5,38.53,3.5231,1,0
-121.51,38.53,4.25,1,0
-121.51,38.53,5.3135,1,0
-121.5,38.52,2.2574,1,0
-121.51,38.51,5.5208,1,0
-121.51,38.51,6.6112,1,0
-121.51,38.52,4.0972,1,0
-121.48,38.53,2.3487,1,0
-121.49,38.53,3.125,1,0
-121.49,38.54,1.6932,1,0
-121.48,38.53,2.3542,1,0
-121.48,38.52,2.9911,1,0
-121.49,38.52,3.1014,1,0
-121.49,38.53,3.3906,1,0
-121.48,38.54,2.1975,1,0
-121.48,38.53,1.9837,1,0
-121.47,38.54,1.4138,1,0
-121.47,38.53,1.4625,1,0
-121.47,38.53,1.3646,1,0
-121.49,38.51,2.9219,1,0
-121.49,38.5,3.319,1,0
-121.49,38.5,3.0313,1,0
-121.5,38.5,3.7414,1,0
-121.49,38.51,3.1768,1,0
-121.51,38.54,3.9792,1,0
-121.52,38.53,4.2885,1,0
-121.52,38.53,3.5737,1,0
-121.52,38.51,3.0963,1,0
-121.51,38.49,4.1,1,0
-121.51,38.5,5.0371,1,0
-121.55,38.51,6.5253,1,0
-121.55,38.5,5.7621,1,0
-121.54,38.5,4.2075,1,0
-121.54,38.51,4.2216,1,0
-121.53,38.5,6.4667,1,0
-121.53,38.51,3.1607,1,0
-121.52,38.5,4.8497,1,0
-121.53,38.48,4.8811,1,0
-121.52,38.49,3.6196,1,0
-121.54,38.49,5.1442,1,0
-121.48,38.52,3.1583,1,0
-121.48,38.51,2.5926,1,0
-121.48,38.5,1.3679,1,0
-121.49,38.49,2.6613,1,0
-121.5,38.49,2.7368,1,0
-121.5,38.49,3.3689,1,0
-121.48,38.49,1.5908,1,0
-121.49,38.49,2.735,1,0
-121.47,38.49,2.3233,1,0
-121.47,38.48,2.6382,1,0
-121.49,38.47,2.3496,1,0
-121.47,38.48,3.2702,1,0
-121.45,38.54,1.7891,1,0
-121.45,38.53,1.7714,1,0
-121.45,38.53,2.1679,1,0
-121.45,38.53,2.4741,1,0
-121.46,38.54,1.7692,1,0
-121.46,38.53,1.8007,1,0
-121.46,38.54,1.5292,1,0
-121.47,38.52,1.2575,1,0
-121.46,38.51,1.5735,1,0
-121.45,38.5,2.7101,1,0
-121.47,38.5,1.7188,1,0
-121.47,38.51,3.625,1,0
-121.47,38.52,1.8205,1,0
-121.44,38.52,1.6521,1,0
-121.45,38.51,2.2245,1,0
-121.45,38.52,2.6288,1,0
-121.45,38.52,2.5592,1,0
-121.46,38.52,2.1736,1,0
-121.46,38.51,1.68,1,0
-121.46,38.52,2.71,1,0
-121.44,38.51,2.214,1,0
-121.44,38.5,4.088,1,0
-121.44,38.5,1.4007,1,0
-121.42,38.51,2.8139,1,0
-121.42,38.5,3.025,1,0
-121.46,38.49,2.575,1,0
-121.45,38.49,3.5323,1,0
-121.44,38.49,3.3878,1,0
-121.45,38.48,2.9571,1,0
-121.43,38.48,3.0625,1,0
-121.44,38.48,2.7262,1,0
-121.45,38.48,3.5402,1,0
-121.46,38.48,3.5227,1,0
-121.42,38.49,3.363,1,0
-121.42,38.48,1.9657,1,0
-121.4,38.49,3.5968,1,0
-121.38,38.49,2.9647,1,0
-121.39,38.51,2.0062,1,0
-121.42,38.56,1.3571,1,0
-121.39,38.56,4.3644,1,0
-121.38,38.55,4.3288,1,0
-121.38,38.55,4.6944,1,0
-121.39,38.55,3.5278,1,0
-121.39,38.55,1.9044,1,0
-121.4,38.55,5.0,1,0
-121.41,38.55,1.9167,1,0
-121.4,38.55,2.925,1,0
-121.4,38.53,0.9274,1,0
-121.48,38.59,0.9204,1,0
-121.5,38.59,1.725,1,0
-121.44,38.6,2.8231,1,0
-121.41,38.56,5.1385,1,0
-121.37,38.57,5.2449,1,0
-121.39,38.57,8.4016,1,-1
-121.4,38.57,5.8416,1,0
-121.41,38.57,3.2443,1,0
-121.4,38.56,7.143,1,0
-121.42,38.6,1.7451,1,0
-121.42,38.6,2.2452,1,0
-121.42,38.6,3.8672,1,0
-121.43,38.61,2.1694,1,0
-121.44,38.61,2.6442,1,0
-121.41,38.61,3.4784,1,0
-121.41,38.6,2.0471,1,0
-121.41,38.59,2.6485,1,0
-121.41,38.59,2.5245,1,0
-121.41,38.58,3.089,1,0
-121.39,38.61,2.9559,1,0
-121.39,38.6,2.5238,1,0
-121.4,38.61,4.1488,1,0
-121.38,38.59,3.0156,1,0
-121.39,38.59,2.2264,1,0
-121.39,38.59,2.8,1,0
-121.4,38.59,2.5363,1,0
-121.4,38.59,2.0432,1,0
-121.38,38.59,3.2596,1,0
-121.39,38.58,2.8462,1,0
-121.39,38.58,6.3406,1,0
-121.37,38.6,3.788,1,0
-121.37,38.6,5.8336,1,0
-121.38,38.6,6.8469,1,0
-121.38,38.61,3.6053,1,0
-121.37,38.59,3.5179,1,0
-121.37,38.58,7.3343,1,0
-121.38,38.58,5.0497,1,0
-121.38,38.59,4.5313,1,0
-121.37,38.59,4.775,1,0
-121.35,38.61,2.7788,1,0
-121.35,38.6,5.0997,1,0
-121.36,38.6,4.4643,1,0
-121.36,38.6,3.875,1,0
-121.36,38.61,5.0492,1,0
-121.35,38.59,5.3243,1,0
-121.36,38.59,5.0508,1,0
-121.36,38.58,8.4699,1,-1
-121.35,38.58,8.6572,1,-1
-121.34,38.58,7.8031,1,-1
-121.34,38.59,5.9174,1,0
-121.34,38.59,8.05,1,-1
-121.36,38.64,5.5632,1,0
-121.36,38.63,4.875,1,0
-121.35,38.62,3.4299,1,0
-121.35,38.61,2.5511,1,0
-121.36,38.61,3.8882,1,0
-121.36,38.62,3.058,1,0
-121.36,38.63,4.7283,1,0
-121.37,38.64,4.6111,1,0
-121.38,38.64,2.1472,1,0
-121.37,38.63,2.6623,1,0
-121.37,38.63,4.8194,1,0
-121.37,38.63,4.6127,1,0
-121.37,38.62,1.6678,1,0
-121.38,38.62,2.2,1,0
-121.38,38.62,3.5625,1,0
-121.37,38.62,3.0139,1,0
-121.37,38.61,3.7569,1,0
-121.37,38.61,3.0833,1,0
-121.38,38.61,3.0086,1,0
-121.39,38.63,2.7813,1,0
-121.39,38.63,3.8068,1,0
-121.39,38.61,2.4632,1,0
-121.39,38.62,2.2844,1,0
-121.39,38.62,1.8176,1,0
-121.4,38.63,2.517,1,0
-121.4,38.63,1.8571,1,0
-121.4,38.62,2.2292,1,0
-121.4,38.61,1.9908,1,0
-121.41,38.62,2.5162,1,0
-121.42,38.62,2.0786,1,0
-121.42,38.61,2.1776,1,0
-121.43,38.61,1.3696,1,0
-121.42,38.62,2.0224,1,0
-121.42,38.63,2.6055,1,0
-121.43,38.63,1.6641,1,0
-121.42,38.63,1.9412,1,0
-121.43,38.62,2.0639,1,0
-121.44,38.61,1.8792,1,0
-121.41,38.64,2.3214,1,0
-121.41,38.64,1.9167,1,0
-121.42,38.64,1.8611,1,0
-121.42,38.64,1.6033,1,0
-121.42,38.65,2.098,1,0
-121.43,38.65,3.1696,1,0
-121.43,38.64,2.0417,1,0
-121.44,38.64,1.125,1,0
-121.44,38.64,1.0398,1,0
-121.44,38.65,3.8295,1,0
-121.44,38.63,1.3302,1,0
-121.44,38.63,1.3462,1,0
-121.44,38.63,1.6343,1,0
-121.44,38.62,1.9107,1,0
-121.44,38.62,1.4387,1,0
-121.45,38.65,2.6369,1,0
-121.46,38.65,3.2039,1,0
-121.46,38.65,3.8125,1,0
-121.45,38.64,1.867,1,0
-121.46,38.64,1.6607,1,0
-121.46,38.63,1.56,1,0
-121.45,38.63,1.4397,1,0
-121.45,38.62,2.5643,1,0
-121.45,38.62,1.4861,1,0
-121.45,38.61,1.0424,1,0
-121.46,38.61,2.4205,1,0
-121.46,38.62,1.9871,1,0
-121.44,38.61,1.0467,1,0
-121.45,38.6,4.6625,1,0
-121.45,38.61,1.0685,1,0
-121.46,38.61,1.2917,1,0
-121.46,38.6,1.9688,1,0
-121.45,38.61,0.9379,1,0
-121.47,38.63,2.1889,1,0
-121.47,38.61,1.6563,1,0
-121.47,38.61,1.6331,1,0
-121.52,38.65,3.9615,1,0
-121.53,38.61,3.6788,1,0
-121.49,38.63,3.7449,1,0
-121.5,38.62,3.7188,1,0
-121.5,38.61,2.6745,1,0
-121.5,38.63,3.1944,1,0
-121.49,38.62,3.9143,1,0
-121.49,38.61,3.4291,1,0
-121.48,38.62,3.8272,1,0
-121.48,38.61,2.3438,1,0
-121.51,38.69,2.1029,1,0
-121.59,38.69,8.0379,1,-1
-121.42,38.72,3.0903,1,0
-121.44,38.73,4.7396,1,0
-121.47,38.72,4.0227,1,0
-121.44,38.71,3.5129,1,0
-121.42,38.7,4.0625,1,0
-121.45,38.7,3.9853,1,0
-121.46,38.7,3.8611,1,0
-121.43,38.69,2.5,1,0
-121.44,38.68,2.0625,1,0
-121.42,38.68,3.725,1,0
-121.41,38.69,3.6429,1,0
-121.44,38.69,3.1942,1,0
-121.45,38.69,2.2243,1,0
-121.46,38.68,2.8333,1,0
-121.47,38.68,5.0155,1,0
-121.46,38.69,3.3125,1,0
-121.47,38.7,3.625,1,0
-121.43,38.66,2.7179,1,0
-121.46,38.66,3.9914,1,0
-121.4,38.66,2.5062,1,0
-121.37,38.69,3.0833,1,0
-121.37,38.68,3.3074,1,0
-121.38,38.68,4.0673,1,0
-121.37,38.68,3.1786,1,0
-121.37,38.69,3.2361,1,0
-121.38,38.69,2.6713,1,0
-121.39,38.69,4.0909,1,0
-121.37,38.69,2.7009,1,0
-121.37,38.68,3.5429,1,0
-121.37,38.68,2.5542,1,0
-121.38,38.68,2.4844,1,0
-121.38,38.68,1.7596,1,0
-121.37,38.67,2.2723,1,0
-121.37,38.67,2.555,1,0
-121.38,38.67,2.3958,1,0
-121.38,38.67,2.2788,1,0
-121.39,38.67,0.9338,1,0
-121.37,38.7,3.6484,1,0
-121.38,38.7,2.2402,1,0
-121.39,38.69,3.865,1,0
-121.37,38.7,3.4911,1,0
-121.34,38.69,3.7857,1,0
-121.34,38.69,3.7031,1,0
-121.35,38.68,4.3118,1,0
-121.35,38.68,3.5403,1,0
-121.35,38.72,4.5432,1,0
-121.38,38.71,3.9318,1,0
-121.4,38.71,3.8355,1,0
-121.36,38.69,3.6989,1,0
-121.35,38.7,3.5802,1,0
-121.36,38.67,2.3683,1,0
-121.36,38.67,2.2339,1,0
-121.37,38.66,2.3844,1,0
-121.36,38.66,2.7955,1,0
-121.37,38.66,2.4574,1,0
-121.38,38.66,1.8972,1,0
-121.38,38.65,3.1858,1,0
-121.39,38.64,3.6937,1,0
-121.34,38.68,4.2743,1,0
-121.34,38.67,4.0352,1,0
-121.34,38.67,3.0417,1,0
-121.34,38.66,1.9805,1,0
-121.35,38.66,2.7011,1,0
-121.34,38.66,2.8092,1,0
-121.34,38.66,2.119,1,0
-121.35,38.66,2.5556,1,0
-121.36,38.66,3.6953,1,0
-121.37,38.64,3.6786,1,0
-121.35,38.65,3.2243,1,0
-121.33,38.66,2.7797,1,0
-121.33,38.65,2.6266,1,0
-121.34,38.65,4.6,1,0
-121.33,38.65,2.8106,1,0
-121.34,38.64,3.8068,1,0
-121.33,38.64,2.4342,1,0
-121.34,38.64,3.7562,1,0
-121.34,38.63,4.0036,1,0
-121.33,38.63,2.7181,1,0
-121.33,38.62,2.2574,1,0
-121.34,38.62,2.4537,1,0
-121.34,38.61,2.6023,1,0
-121.34,38.61,2.0926,1,0
-121.33,38.61,2.7079,1,0
-121.34,38.61,3.9063,1,0
-121.33,38.6,6.2817,1,0
-121.29,38.63,3.3182,1,0
-121.3,38.63,3.0972,1,0
-121.32,38.63,3.0348,1,0
-121.31,38.62,6.244,1,0
-121.32,38.62,3.0864,1,0
-121.32,38.62,2.6897,1,0
-121.32,38.61,2.774,1,0
-121.31,38.61,6.6238,1,0
-121.3,38.64,4.0833,1,0
-121.31,38.64,4.6302,1,0
-121.32,38.64,3.6523,1,0
-121.31,38.66,5.2081,1,0
-121.31,38.66,4.7381,1,0
-121.32,38.66,5.078,1,0
-121.32,38.66,3.95,1,0
-121.32,38.65,3.0952,1,0
-121.31,38.65,5.5,1,0
-121.3,38.66,3.712,1,0
-121.3,38.66,4.2188,1,0
-121.3,38.65,4.5278,1,0
-121.3,38.65,3.5852,1,0
-121.21,38.66,5.4889,1,0
-121.21,38.65,5.6529,1,0
-121.24,38.64,5.259,1,0
-121.23,38.65,4.6437,1,0
-121.23,38.66,4.8088,1,0
-121.24,38.66,6.2082,1,0
-121.28,38.66,3.7869,1,0
-121.25,38.66,5.02,1,0
-121.26,38.66,6.1183,1,0
-121.27,38.66,6.1872,1,0
-121.27,38.66,4.1382,1,0
-121.25,38.64,5.6864,1,0
-121.26,38.65,4.6484,1,0
-121.27,38.65,2.9016,1,0
-121.27,38.64,4.3098,1,0
-121.26,38.64,4.8375,1,0
-121.27,38.65,5.2949,1,0
-121.29,38.65,3.8816,1,0
-121.28,38.64,4.8661,1,0
-121.28,38.63,10.2264,1,-1
-121.28,38.64,3.6298,1,0
-121.28,38.71,2.8973,1,0
-121.28,38.7,3.0212,1,0
-121.28,38.71,3.575,1,0
-121.28,38.7,3.7813,1,0
-121.28,38.68,2.6016,1,0
-121.3,38.7,3.235,1,0
-121.3,38.69,4.0739,1,0
-121.32,38.69,3.8776,1,0
-121.33,38.68,1.9093,1,0
-121.3,38.71,2.8226,1,0
-121.29,38.71,3.5769,1,0
-121.3,38.72,2.2813,1,0
-121.31,38.72,3.9506,1,0
-121.32,38.71,4.5245,1,0
-121.31,38.71,4.3836,1,0
-121.32,38.7,4.3643,1,0
-121.32,38.7,3.2444,1,0
-121.32,38.7,3.0703,1,0
-121.33,38.7,2.7868,1,0
-121.33,38.69,4.6923,1,0
-121.32,38.68,3.5893,1,0
-121.32,38.67,2.8426,1,0
-121.32,38.67,3.1382,1,0
-121.31,38.67,4.1563,1,0
-121.33,38.67,1.962,1,0
-121.33,38.66,2.5909,1,0
-121.31,38.67,4.8224,1,0
-121.32,38.67,4.0417,1,0
-121.29,38.68,3.5444,1,0
-121.3,38.69,3.6995,1,0
-121.31,38.68,2.1009,1,0
-121.31,38.68,3.8603,1,0
-121.3,38.67,3.0733,1,0
-121.3,38.68,5.2817,1,0
-121.3,38.67,4.8523,1,0
-121.3,38.66,3.3188,1,0
-121.3,38.67,4.2037,1,0
-121.27,38.7,4.6488,1,0
-121.27,38.69,4.4489,1,0
-121.26,38.68,2.7477,1,0
-121.24,38.7,5.7133,1,0
-121.25,38.7,4.2464,1,0
-121.26,38.69,5.2586,1,0
-121.25,38.69,4.5562,1,0
-121.25,38.69,4.1607,1,0
-121.24,38.68,3.7426,1,0
-121.25,38.68,4.9688,1,0
-121.26,38.68,5.2051,1,0
-121.25,38.68,6.1943,1,0
-121.25,38.67,4.2262,1,0
-121.26,38.67,4.2273,1,0
-121.27,38.67,2.5199,1,0
-121.26,38.66,4.0781,1,0
-121.27,38.67,2.7388,1,0
-121.27,38.67,3.8906,1,0
-121.28,38.68,3.75,1,0
-121.28,38.67,5.4797,1,0
-121.28,38.67,4.3625,1,0
-121.29,38.68,1.8589,1,0
-121.29,38.67,3.6516,1,0
-121.25,38.72,5.2177,1,0
-121.27,38.71,4.4609,1,0
-121.25,38.71,4.3009,1,0
-121.26,38.7,4.3826,1,0
-121.17,38.69,5.6902,1,0
-121.19,38.71,3.2321,1,0
-121.18,38.69,6.3528,1,0
-121.2,38.7,4.3214,1,0
-121.2,38.69,2.7174,1,0
-121.22,38.68,3.4506,1,0
-121.22,38.71,4.4695,1,0
-121.23,38.71,4.8542,1,0
-121.23,38.69,3.9226,1,0
-121.23,38.67,3.8954,1,0
-121.24,38.67,4.0182,1,0
-121.2,38.68,3.4896,1,0
-121.21,38.67,4.1071,1,0
-121.22,38.67,4.05,1,0
-121.21,38.67,3.0533,1,0
-121.19,38.67,4.817,1,0
-121.2,38.67,2.9803,1,0
-121.2,38.67,4.6902,1,0
-121.19,38.66,6.1185,1,0
-121.2,38.66,5.47,1,0
-121.15,38.69,6.1359,1,0
-121.17,38.71,2.5183,1,0
-121.17,38.68,3.0,1,0
-121.18,38.67,2.3333,1,0
-121.16,38.67,3.7796,1,0
-121.15,38.68,5.0159,1,0
-121.16,38.68,3.1161,1,0
-121.13,38.66,6.2503,1,0
-121.13,38.55,4.2031,1,0
-121.06,38.51,6.8869,1,0
-121.13,38.47,3.6645,1,0
-121.24,38.63,7.2582,1,0
-121.22,38.58,2.233,1,0
-121.28,38.55,2.6981,1,0
-121.31,38.59,3.1711,1,0
-121.32,38.59,3.6817,1,0
-121.32,38.59,2.5035,1,0
-121.29,38.61,3.9727,1,0
-121.3,38.61,4.3235,1,0
-121.3,38.6,3.3926,1,0
-121.27,38.62,2.7652,1,0
-121.28,38.61,2.7356,1,0
-121.28,38.61,2.4722,1,0
-121.29,38.61,4.4519,1,0
-121.27,38.61,2.9452,1,0
-121.28,38.6,3.1654,1,0
-121.28,38.6,3.1194,1,0
-121.29,38.6,4.0938,1,0
-121.32,38.57,5.31,1,0
-121.33,38.56,3.311,1,0
